Id,Code,Name,Standard Class,Domain,Vocab,Validity,Concept
763756,4.45611E+14,Specimen from bite wound,Specimen,Specimen,SNOMED,Valid,Standard
763757,4.45621E+14,Specimen from scratch wound,Specimen,Specimen,SNOMED,Valid,Standard
764128,4.51091E+14,Pre-partum vaginal blood specimen,Specimen,Specimen,SNOMED,Valid,Standard
764435,4.54871E+14,Swab from upper limb,Specimen,Specimen,SNOMED,Valid,Standard
764436,4.54881E+14,Swab from heel,Specimen,Specimen,SNOMED,Valid,Standard
764437,4.54901E+14,Swab from eyelid,Specimen,Specimen,SNOMED,Valid,Standard
764438,4.54911E+14,Swab from face,Specimen,Specimen,SNOMED,Valid,Standard
764439,4.54921E+14,Swab from knee region,Specimen,Specimen,SNOMED,Valid,Standard
764440,4.54931E+14,Swab from shoulder region,Specimen,Specimen,SNOMED,Valid,Standard
764441,4.54941E+14,Swab from foot,Specimen,Specimen,SNOMED,Valid,Standard
764442,4.54951E+14,Swab from head,Specimen,Specimen,SNOMED,Valid,Standard
764443,4.54971E+14,Swab from forearm,Specimen,Specimen,SNOMED,Valid,Standard
764444,4.54981E+14,Fluid specimen from pelvis,Specimen,Specimen,SNOMED,Valid,Standard
764477,4.55541E+14,Cultured cells specimen,Specimen,Specimen,SNOMED,Valid,Standard
764568,4.56721E+14,Apheresis fluid,Specimen,Specimen,SNOMED,Valid,Standard
764569,4.56731E+14,Donor pre-apheresis blood specimen,Specimen,Specimen,SNOMED,Valid,Standard
764575,4.56891E+14,Donor lymphocyte infusion,Specimen,Specimen,SNOMED,Valid,Standard
764635,4.851E+12,Sand specimen,Specimen,Specimen,SNOMED,Valid,Standard
764637,4.861E+12,Baby food specimen,Specimen,Specimen,SNOMED,Valid,Standard
764638,4.871E+12,Whey specimen,Specimen,Specimen,SNOMED,Valid,Standard
765315,1.091E+12,Surface wet wipe specimen,Specimen,Specimen,SNOMED,Valid,Standard
765496,4.30791E+14,Human breast milk specimen,Specimen,Specimen,SNOMED,Valid,Standard
765681,4.54891E+14,Swab from scalp,Specimen,Specimen,SNOMED,Valid,Standard
765682,4.54961E+14,Swab from upper arm,Specimen,Specimen,SNOMED,Valid,Standard
765751,4.841E+12,Seafood specimen,Specimen,Specimen,SNOMED,Valid,Standard
765900,4.29971E+14,Mycobacterial isolate specimen,Specimen,Specimen,SNOMED,Valid,Standard
3200298,3.04E+15,Paraffin mounted tissue block specimen,Specimen,Specimen,Nebraska Lexicon,Valid,Standard
4000611,119294007,Dried blood specimen,Specimen,Specimen,SNOMED,Valid,Standard
4000612,119301009,Plant specimen,Specimen,Specimen,SNOMED,Valid,Standard
4000613,119306004,Drain device specimen,Specimen,Specimen,SNOMED,Valid,Standard
4000614,119310001,Tube specimen,Specimen,Specimen,SNOMED,Valid,Standard
4000615,119313004,Implantable venous catheter specimen,Specimen,Specimen,SNOMED,Valid,Standard
4000616,119320006,Food specimen,Specimen,Specimen,SNOMED,Valid,Standard
4000617,119323008,Pus specimen,Specimen,Specimen,SNOMED,Valid,Standard
4000618,119327009,Nail specimen,Specimen,Specimen,SNOMED,Valid,Standard
4000620,119331003,Skeletal muscle specimen,Specimen,Specimen,SNOMED,Valid,Standard
4000622,119351004,Erythrocyte specimen,Specimen,Specimen,SNOMED,Valid,Standard
4000623,119359002,Bone marrow specimen,Specimen,Specimen,SNOMED,Valid,Standard
4000624,119360007,Dialysis fluid specimen,Specimen,Specimen,SNOMED,Valid,Standard
4000626,119361006,Plasma specimen,Specimen,Specimen,SNOMED,Valid,Standard
4000627,119362004,Platelet poor plasma specimen,Specimen,Specimen,SNOMED,Valid,Standard
4000628,119366001,Specimen from wound abscess,Specimen,Specimen,SNOMED,Valid,Standard
4000629,119369008,Specimen from ulcer,Specimen,Specimen,SNOMED,Valid,Standard
4000630,119377007,Myocardial specimen,Specimen,Specimen,SNOMED,Valid,Standard
4000631,119378002,Endocardial specimen,Specimen,Specimen,SNOMED,Valid,Standard
4000632,119380008,Specimen from small intestine,Specimen,Specimen,SNOMED,Valid,Standard
4000633,119385003,Specimen from left fallopian tube,Specimen,Specimen,SNOMED,Valid,Standard
4000635,119395005,Specimen from uterine cervix,Specimen,Specimen,SNOMED,Valid,Standard
4000636,119400006,Specimen from cornea,Specimen,Specimen,SNOMED,Valid,Standard
4000637,119401005,Specimen from conjunctiva,Specimen,Specimen,SNOMED,Valid,Standard
4001055,119307008,Specimen from endotracheal tube,Specimen,Specimen,SNOMED,Valid,Standard
4001056,119309006,Arterial line specimen,Specimen,Specimen,SNOMED,Valid,Standard
4001057,119314005,Electrode specimen,Specimen,Specimen,SNOMED,Valid,Standard
4001058,119321005,Milk specimen,Specimen,Specimen,SNOMED,Valid,Standard
4001059,119328004,Mother's milk specimen,Specimen,Specimen,SNOMED,Valid,Standard
4001060,119340004,Meconium specimen,Specimen,Specimen,SNOMED,Valid,Standard
4001061,119341000,Bile specimen,Specimen,Specimen,SNOMED,Valid,Standard
4001062,119342007,Saliva specimen,Specimen,Specimen,SNOMED,Valid,Standard
4001063,119344008,Specimen from genital system,Specimen,Specimen,SNOMED,Valid,Standard
4001064,119348006,Seminal plasma specimen,Specimen,Specimen,SNOMED,Valid,Standard
4001065,119350003,Calculus specimen,Specimen,Specimen,SNOMED,Valid,Standard
4001179,119358005,Platelet specimen,Specimen,Specimen,SNOMED,Valid,Standard
4001180,119363009,Platelet rich plasma specimen,Specimen,Specimen,SNOMED,Valid,Standard
4001181,119364003,Serum specimen,Specimen,Specimen,SNOMED,Valid,Standard
4001183,119371008,Specimen from abscess,Specimen,Specimen,SNOMED,Valid,Standard
4001184,119381007,Specimen from large intestine,Specimen,Specimen,SNOMED,Valid,Standard
4001185,119384004,Specimen from right fallopian tube,Specimen,Specimen,SNOMED,Valid,Standard
4001186,119386002,Specimen from prostate,Specimen,Specimen,SNOMED,Valid,Standard
4001187,119391001,Specimen from bronchus,Specimen,Specimen,SNOMED,Valid,Standard
4001188,119393003,Specimen from urethra,Specimen,Specimen,SNOMED,Valid,Standard
4001189,119394009,Specimen from vagina,Specimen,Specimen,SNOMED,Valid,Standard
4001190,119399004,Specimen from eye,Specimen,Specimen,SNOMED,Valid,Standard
4001192,119403008,Specimen from placenta,Specimen,Specimen,SNOMED,Valid,Standard
4001224,119295008,Specimen obtained by aspiration,Specimen,Specimen,SNOMED,Valid,Standard
4001225,119297000,Blood specimen,Specimen,Specimen,SNOMED,Valid,Standard
4001226,119298005,Mixed venous blood specimen,Specimen,Specimen,SNOMED,Valid,Standard
4001345,119299002,Specimen from patient,Specimen,Specimen,SNOMED,Valid,Standard
4001346,119300005,Specimen from blood product,Specimen,Specimen,SNOMED,Valid,Standard
4001347,119304001,Blood bag specimen,Specimen,Specimen,SNOMED,Valid,Standard
4001349,119311002,Catheter specimen,Specimen,Specimen,SNOMED,Valid,Standard
4001350,119312009,Catheter tip specimen,Specimen,Specimen,SNOMED,Valid,Standard
4001351,119316007,Non-biological fluid specimen,Specimen,Specimen,SNOMED,Valid,Standard
4001352,119318008,Water specimen,Specimen,Specimen,SNOMED,Valid,Standard
4001353,119319000,Drug specimen,Specimen,Specimen,SNOMED,Valid,Standard
4001354,119325001,Tissue specimen from skin,Specimen,Specimen,SNOMED,Valid,Standard
4001355,119326000,Hair specimen,Specimen,Specimen,SNOMED,Valid,Standard
4001356,119333000,Fibroblast specimen,Specimen,Specimen,SNOMED,Valid,Standard
4001357,119336008,Exhaled air specimen,Specimen,Specimen,SNOMED,Valid,Standard
4001358,119338009,Dentin specimen,Specimen,Specimen,SNOMED,Valid,Standard
4002219,119345009,Menstrual blood specimen,Specimen,Specimen,SNOMED,Valid,Standard
4002220,119346005,Egg yolk specimen,Specimen,Specimen,SNOMED,Valid,Standard
4002221,119365002,Specimen from wound,Specimen,Specimen,SNOMED,Valid,Standard
4002222,119370009,Specimen from fistula,Specimen,Specimen,SNOMED,Valid,Standard
4002223,119373006,Amniotic fluid specimen,Specimen,Specimen,SNOMED,Valid,Standard
4002224,119383005,Specimen from liver,Specimen,Specimen,SNOMED,Valid,Standard
4002225,119388001,Specimen from internal nose,Specimen,Specimen,SNOMED,Valid,Standard
4002226,119396006,Specimen from endometrium,Specimen,Specimen,SNOMED,Valid,Standard
4002227,119398007,Specimen from brain,Specimen,Specimen,SNOMED,Valid,Standard
4002736,119302002,Mushroom specimen,Specimen,Specimen,SNOMED,Valid,Standard
4002737,119303007,Microbial isolate specimen,Specimen,Specimen,SNOMED,Valid,Standard
4002869,119305000,Plasma bag specimen,Specimen,Specimen,SNOMED,Valid,Standard
4002870,119308003,Cannula specimen,Specimen,Specimen,SNOMED,Valid,Standard
4002871,119317003,Gaseous material specimen,Specimen,Specimen,SNOMED,Valid,Standard
4002873,119324002,Specimen of unknown material,Specimen,Specimen,SNOMED,Valid,Standard
4002874,119329007,Colostrum specimen,Specimen,Specimen,SNOMED,Valid,Standard
4002875,119332005,Synovial fluid specimen,Specimen,Specimen,SNOMED,Valid,Standard
4002876,119334006,Sputum specimen,Specimen,Specimen,SNOMED,Valid,Standard
4002877,119335007,Coughed sputum specimen,Specimen,Specimen,SNOMED,Valid,Standard
4002878,119337004,Inhaled gas specimen,Specimen,Specimen,SNOMED,Valid,Standard
4002879,119339001,Stool specimen,Specimen,Specimen,SNOMED,Valid,Standard
4002880,119343002,Pancreatic fluid specimen,Specimen,Specimen,SNOMED,Valid,Standard
4002881,119347001,Seminal fluid specimen,Specimen,Specimen,SNOMED,Valid,Standard
4002882,119349003,Spermatozoa specimen,Specimen,Specimen,SNOMED,Valid,Standard
4002883,119352006,Macrophage specimen,Specimen,Specimen,SNOMED,Valid,Standard
4002884,119353001,Lymphocyte specimen,Specimen,Specimen,SNOMED,Valid,Standard
4002885,119355008,Polymorphonuclear neutrophil specimen,Specimen,Specimen,SNOMED,Valid,Standard
4002886,119356009,Eosinophil specimen,Specimen,Specimen,SNOMED,Valid,Standard
4002887,119357000,Basophil specimen,Specimen,Specimen,SNOMED,Valid,Standard
4002888,119367005,Specimen from burn injury,Specimen,Specimen,SNOMED,Valid,Standard
4002889,119368000,Specimen from cyst,Specimen,Specimen,SNOMED,Valid,Standard
4002890,119376003,Tissue specimen,Specimen,Specimen,SNOMED,Valid,Standard
4002891,119379005,Specimen from stomach,Specimen,Specimen,SNOMED,Valid,Standard
4002892,119382000,Specimen from colon,Specimen,Specimen,SNOMED,Valid,Standard
4002893,119389009,Specimen from throat,Specimen,Specimen,SNOMED,Valid,Standard
4002894,119390000,Specimen from trachea,Specimen,Specimen,SNOMED,Valid,Standard
4002895,119392008,Specimen from anus,Specimen,Specimen,SNOMED,Valid,Standard
4002896,119397002,Specimen from penis,Specimen,Specimen,SNOMED,Valid,Standard
4004335,110899003,Breast nipple cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4004336,110903005,Nasal cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4004337,110917001,Left pleural cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4004338,110919003,Pericardial cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4004339,110924000,Cytologic material from right main bronchus,Specimen,Specimen,SNOMED,Valid,Standard
4004340,110928002,Bile duct cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4004341,110945007,Vulva cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4004342,110950001,Urinary bladder cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4004343,110951002,Endocervical cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4004344,110958008,Urinary tract cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4004345,110959000,Placenta cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4004346,110960005,Ureter cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4004348,110966004,Jejunal cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4004349,110970007,Cerebroventricular fluid cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4006631,110893002,Cutaneous cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4006633,110896005,Subcutaneous cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4006635,110902000,Upper respiratory tract cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4006636,110910004,Lung cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4006637,110912007,Bronchial cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4006638,110914008,Right upper lobe bronchus cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4006639,110915009,Right pleural cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4006640,110916005,Right lower lobe bronchus cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4006641,110920009,Tracheal cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4006642,110922001,Cytologic material from left main bronchus,Specimen,Specimen,SNOMED,Valid,Standard
4006644,110936006,Gastric cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4006645,110941003,Epididymis cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4006646,110942005,Rectal cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4006647,110946008,Upper urinary tract cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4006648,110948009,Kidney cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4006649,110949001,Cervix cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4006650,110955006,Endometrium cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4006651,110957003,Fallopian tube cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4006652,110962002,Esophageal cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4006653,110967008,Amnion cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4006654,110968003,Fetal cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007301,110894008,Mammary cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007302,110898006,Lymph node cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007303,110900008,Skeletal muscle cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007305,110901007,Bone cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007306,110907006,Epiglottic cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007307,110908001,Laryngeal cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007308,110909009,Vocal cord cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007311,110921008,Right middle lobe bronchus cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007312,110923006,Left lower lobe bronchus cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007313,110926003,Gallbladder cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007430,110929005,Pancreatic cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007431,110930000,Salivary gland cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007432,110932008,Parotid gland cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007433,110934009,Pharyngeal cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007434,110935005,Testis cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007435,110937002,Seminal vesicle cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007437,110947004,Vagina cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007439,110952009,Submaxillary gland cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007440,110963007,Anal cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007441,110965000,Urethra cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007442,110969006,Cerebrospinal fluid cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007918,110904004,Accessory sinus cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007919,110905003,Nasopharyngeal cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007920,110906002,Lower respiratory tract cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007921,110913002,Pleural cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007922,110918006,Left upper lobe bronchus cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007923,110927007,Liver cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007924,110931001,Penis cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007925,110933003,Prostate cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007926,110938007,Duodenal cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007927,110939004,Vas deferens cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007928,110940002,Ileal cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007929,110943000,Renal pelvis cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007930,110944006,Peritoneal cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007931,110953004,Vaginal and cervical cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007932,110954005,Small intestine cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007933,110956007,Colonic cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007934,110961009,Chorion cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4007935,110964001,Lower urinary tract cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4021081,116213003,Ovary cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4021534,116155002,Ampulla of Vater cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4021535,116156001,Gastrointestinal tract cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4021536,116157005,Heart cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4021537,116158000,Large intestine cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4021538,116159008,Upper aerodigestive tract cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4023410,116160003,Thyroid cytologic material,Specimen,Specimen,SNOMED,Valid,Standard
4023411,116161004,"Fine needle aspirate of thyroid, cytologic material",Specimen,Specimen,SNOMED,Valid,Standard
4023412,116162006,"Thyroid cytologic material, processed intraoperatively",Specimen,Specimen,SNOMED,Valid,Standard
4027387,128155007,Specimen from ovary,Specimen,Specimen,SNOMED,Valid,Standard
4027388,128163008,Tissue specimen from endometrium,Specimen,Specimen,SNOMED,Valid,Standard
4027389,128164002,Tissue specimen from eye,Specimen,Specimen,SNOMED,Valid,Standard
4027390,128167009,Tissue specimen from internal nose,Specimen,Specimen,SNOMED,Valid,Standard
4027391,128171007,Tissue specimen from stomach,Specimen,Specimen,SNOMED,Valid,Standard
4027392,128172000,Tissue specimen from throat,Specimen,Specimen,SNOMED,Valid,Standard
4028079,128156008,Tissue specimen from anus,Specimen,Specimen,SNOMED,Valid,Standard
4028080,128160006,Tissue specimen from conjunctiva,Specimen,Specimen,SNOMED,Valid,Standard
4028081,128168004,Tissue specimen from liver,Specimen,Specimen,SNOMED,Valid,Standard
4028082,128170008,Tissue specimen from prostate,Specimen,Specimen,SNOMED,Valid,Standard
4028083,128175003,Tissue specimen from vagina,Specimen,Specimen,SNOMED,Valid,Standard
4043431,167867009,Multiple joint synovial fluid,Specimen,Specimen,SNOMED,Valid,Standard
4043432,167873005,Hip joint synovial fluid,Specimen,Specimen,SNOMED,Valid,Standard
4043433,167877006,Toe joint synovial fluid,Specimen,Specimen,SNOMED,Valid,Standard
4043443,167913002,Bone marrow source,Specimen,Specimen,SNOMED,Valid,Standard
4043750,167870008,Wrist joint synovial fluid,Specimen,Specimen,SNOMED,Valid,Standard
4043751,167874004,Knee joint synovial fluid,Specimen,Specimen,SNOMED,Valid,Standard
4043752,167875003,Ankle joint synovial fluid,Specimen,Specimen,SNOMED,Valid,Standard
4043753,167876002,Foot joint synovial fluid,Specimen,Specimen,SNOMED,Valid,Standard
4043941,168136008,Colostomy fluid sample,Specimen,Specimen,SNOMED,Valid,Standard
4043942,168139001,Peritoneal fluid sample,Specimen,Specimen,SNOMED,Valid,Standard
4045667,122555007,Venous blood specimen,Specimen,Specimen,SNOMED,Valid,Standard
4045668,122558009,Blood specimen from blood product,Specimen,Specimen,SNOMED,Valid,Standard
4045670,122563008,"Blood bag specimen, from patient",Specimen,Specimen,SNOMED,Valid,Standard
4045671,122564002,"Blood bag specimen, from blood product",Specimen,Specimen,SNOMED,Valid,Standard
4045757,122565001,Urinary catheter specimen,Specimen,Specimen,SNOMED,Valid,Standard
4045758,122567009,Urine sediment specimen,Specimen,Specimen,SNOMED,Valid,Standard
4045760,122572000,Vomitus specimen,Specimen,Specimen,SNOMED,Valid,Standard
4045761,122580007,Cerumen specimen,Specimen,Specimen,SNOMED,Valid,Standard
4045762,122584003,Leukocyte specimen from patient,Specimen,Specimen,SNOMED,Valid,Standard
4045763,122586001,Peritoneal dialysis fluid specimen,Specimen,Specimen,SNOMED,Valid,Standard
4045764,122593002,Tissue specimen obtained from ulcer,Specimen,Specimen,SNOMED,Valid,Standard
4045765,122597001,"Specimen from breast obtained by complete excision, less than total mastectomy, with axillary contents",Specimen,Specimen,SNOMED,Valid,Standard
4045766,122598006,"Specimen from breast obtained by complete excision, less than total mastectomy, without axillary contents",Specimen,Specimen,SNOMED,Valid,Standard
4045767,122606006,Specimen from lung obtained by lobectomy,Specimen,Specimen,SNOMED,Valid,Standard
4045768,122607002,Specimen from lung obtained by pneumonectomy,Specimen,Specimen,SNOMED,Valid,Standard
4045770,122613006,Specimen from lung obtained by mediastinoscopic biopsy,Specimen,Specimen,SNOMED,Valid,Standard
4045771,122620004,Specimen from pleura obtained by thoracoscopic procedure,Specimen,Specimen,SNOMED,Valid,Standard
4045773,122624008,Specimen from heart obtained by excisional biopsy of lesion,Specimen,Specimen,SNOMED,Valid,Standard
4045774,122639009,Specimen from duodenum obtained by Whipple resection,Specimen,Specimen,SNOMED,Valid,Standard
4045775,122642003,Specimen from distal ileum obtained by right hemicolectomy,Specimen,Specimen,SNOMED,Valid,Standard
4045776,122646000,Specimen from large intestine obtained by abdominoperineal resection,Specimen,Specimen,SNOMED,Valid,Standard
4045777,122659008,Specimen from ampulla of Vater obtained by pancreaticoduodenectomy,Specimen,Specimen,SNOMED,Valid,Standard
4045778,122662006,Specimen from pancreatic body obtained by partial resection,Specimen,Specimen,SNOMED,Valid,Standard
4045779,122664007,Specimen from pancreas obtained by total pancreatectomy,Specimen,Specimen,SNOMED,Valid,Standard
4045780,122667000,Specimen from pancreas obtained by incisional biopsy,Specimen,Specimen,SNOMED,Valid,Standard
4045781,122669002,Specimen from urinary bladder obtained by anterior exenteration,Specimen,Specimen,SNOMED,Valid,Standard
4045782,122672009,Specimen from kidney obtained by incisional biopsy,Specimen,Specimen,SNOMED,Valid,Standard
4045784,122681003,Specimen from left kidney obtained by adrenal sparing radical nephrectomy,Specimen,Specimen,SNOMED,Valid,Standard
4045872,122685007,"Specimen from left kidney, superior pole obtained by partial nephrectomy",Specimen,Specimen,SNOMED,Valid,Standard
4045873,122686008,Specimen from urinary bladder obtained by partial cystectomy,Specimen,Specimen,SNOMED,Valid,Standard
4045875,122698003,Specimen from uterine cervix obtained by incisional biopsy,Specimen,Specimen,SNOMED,Valid,Standard
4045876,122700007,Specimen from uterine cervix obtained by hysterectomy,Specimen,Specimen,SNOMED,Valid,Standard
4045877,122704003,Specimen from endometrium obtained by biopsy,Specimen,Specimen,SNOMED,Valid,Standard
4045878,122707005,Specimen from endometrium obtained by pelvic exenteration,Specimen,Specimen,SNOMED,Valid,Standard
4045879,122708000,Specimen from ovary obtained by biopsy,Specimen,Specimen,SNOMED,Valid,Standard
4045880,122709008,Specimen from ovary obtained by incisional biopsy,Specimen,Specimen,SNOMED,Valid,Standard
4045881,122710003,Specimen from ovary obtained by resection,Specimen,Specimen,SNOMED,Valid,Standard
4045882,122716009,Specimen from left ovary obtained by oophorectomy,Specimen,Specimen,SNOMED,Valid,Standard
4045883,122722000,Specimen from right fallopian tube obtained by salpingo-oophorectomy,Specimen,Specimen,SNOMED,Valid,Standard
4045884,122724004,Specimen from prostate obtained by enucleation,Specimen,Specimen,SNOMED,Valid,Standard
4045885,122725003,Specimen from prostate obtained by radical prostatectomy,Specimen,Specimen,SNOMED,Valid,Standard
4045886,122734008,Specimen from left lobe of thyroid obtained by lobe resection,Specimen,Specimen,SNOMED,Valid,Standard
4045887,122735009,Specimen from thyroid obtained by isthmectomy,Specimen,Specimen,SNOMED,Valid,Standard
4045888,122738006,Specimen obtained from breast by stereotactically guided core needle biopsy,Specimen,Specimen,SNOMED,Valid,Standard
4045889,122739003,Specimen from breast obtained by incisional biopsy of breast mass,Specimen,Specimen,SNOMED,Valid,Standard
4046275,122550002,Specimen obtained by fine needle aspiration procedure,Specimen,Specimen,SNOMED,Valid,Standard
4046276,122559001,Blood specimen from control,Specimen,Specimen,SNOMED,Valid,Standard
4046277,122561005,Blood specimen from patient,Specimen,Specimen,SNOMED,Valid,Standard
4046278,122568004,Exudate specimen from wound,Specimen,Specimen,SNOMED,Valid,Standard
4046279,122573005,Gastric contents specimen,Specimen,Specimen,SNOMED,Valid,Standard
4046280,122575003,Urine specimen,Specimen,Specimen,SNOMED,Valid,Standard
4046281,122577006,Cervical mucus specimen,Specimen,Specimen,SNOMED,Valid,Standard
4046282,122581006,Erythrocyte specimen from blood donor,Specimen,Specimen,SNOMED,Valid,Standard
4046283,122588000,Platelet poor plasma specimen from patient,Specimen,Specimen,SNOMED,Valid,Standard
4046367,122591000,Serum specimen from blood product,Specimen,Specimen,SNOMED,Valid,Standard
4046368,122592007,Acellular blood (serum or plasma) specimen,Specimen,Specimen,SNOMED,Valid,Standard
